"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
AL-001,"Autauga County",2.42,28,-1.58,4
AL-003,"Baldwin County",4.47,52,-0.9173,5.39
AL-005,"Barbour County",2.58,26,-1.5587,4.14
AL-007,"Bibb County",4,71,-0.1475,4.15
AL-009,"Blount County",4.51,83,0.4753,4.03
AL-011,"Bullock County",2.71,33,-1.2732,3.98
AL-013,"Butler County",2.07,13,-2.3515,4.42
AL-015,"Calhoun County",4.81,89,0.7474,4.06
AL-017,"Chambers County",3.74,64,-0.3519,4.09
AL-019,"Cherokee County",3.14,50,-0.7983,3.94
AL-021,"Chilton County",3.64,65,-0.4199,4.06
AL-023,"Choctaw County",2,18,-2.1488,4.15
AL-025,"Clarke County",3.14,31,-1.4049,4.54
AL-027,"Clay County",5.77,99,1.3551,4.41
AL-029,"Cleburne County",3.99,66,-0.2312,4.22
AL-031,"Coffee County",1.92,5,-2.7989,4.72
AL-033,"Colbert County",2.71,34,-1.2138,3.92
AL-035,"Conecuh County",2.22,16,-2.5566,4.78
AL-037,"Coosa County",6.38,110,2.1571,4.22
AL-039,"Covington County",2.42,13,-2.6029,5.02
AL-041,"Crenshaw County",2.32,19,-2.1463,4.47
AL-043,"Cullman County",4.55,81,0.3369,4.21
AL-045,"Dale County",2.44,14,-2.1152,4.56
AL-047,"Dallas County",2.39,27,-1.5444,3.93
AL-049,"DeKalb County",2.78,33,-1.4928,4.27
AL-051,"Elmore County",4.04,72,0.0001,4.04
AL-053,"Escambia County",3.53,31,-1.7346,5.26
AL-055,"Etowah County",3.9,70,-0.0685,3.97
AL-057,"Fayette County",2.44,23,-1.6667,4.11
AL-059,"Franklin County",3.96,67,-0.0532,4.01
AL-061,"Geneva County",2.35,10,-2.5875,4.94
AL-063,"Greene County",1.43,9,-2.2795,3.71
AL-065,"Hale County",1.8,17,-2.0733,3.87
AL-067,"Henry County",3.01,34,-1.4169,4.43
AL-069,"Houston County",3.04,28,-1.5531,4.59
AL-071,"Jackson County",2.99,34,-1.2393,4.23
AL-073,"Jefferson County",6.95,115,2.8156,4.13
AL-075,"Lamar County",2.1,19,-1.9541,4.05
AL-077,"Lauderdale County",1.76,10,-2.2749,4.03
AL-079,"Lawrence County",2.36,22,-1.7597,4.12
AL-081,"Lee County",3.06,45,-0.9348,3.99
AL-083,"Limestone County",1.19,3,-2.9585,4.15
AL-085,"Lowndes County",2.81,38,-1.1603,3.97
AL-087,"Macon County",3.02,41,-0.9287,3.95
AL-089,"Madison County",2.68,26,-1.5913,4.27
AL-091,"Marengo County",1.63,10,-2.3236,3.95
AL-093,"Marion County",3.42,48,-0.5995,4.02
AL-095,"Marshall County",5.05,91,0.9672,4.08
AL-097,"Mobile County",4.19,46,-1.1861,5.38
AL-099,"Monroe County",2.66,22,-2.0162,4.68
AL-101,"Montgomery County",3.69,67,-0.4117,4.1
AL-103,"Morgan County",2.64,27,-1.6009,4.24
AL-105,"Perry County",2.73,35,-1.1994,3.93
AL-107,"Pickens County",1.74,12,-2.0206,3.76
AL-109,"Pike County",2.27,17,-1.9244,4.19
AL-111,"Randolph County",3.94,60,-0.3354,4.28
AL-113,"Russell County",1.8,10,-1.8848,3.68
AL-115,"St. Clair County",5.38,104,1.338,4.04
AL-117,"Shelby County",6.78,114,2.5893,4.19
AL-119,"Sumter County",1.36,8,-2.4721,3.83
AL-121,"Talladega County",6.56,110,2.3805,4.18
AL-123,"Tallapoosa County",4.59,85,0.4317,4.16
AL-125,"Tuscaloosa County",3,48,-0.9993,4
AL-127,"Walker County",4.67,87,0.5178,4.15
AL-129,"Washington County",3.38,33,-1.369,4.75
AL-131,"Wilcox County",2.46,25,-1.6822,4.14
AL-133,"Winston County",4.23,72,-0.0972,4.33
AZ-001,"Apache County",0.84,107,0.3829,0.46
AZ-003,"Cochise County",1.75,126,1.2291,0.52
AZ-005,"Coconino County",0.75,114,0.3836,0.37
AZ-007,"Gila County",0.91,113,0.5351,0.37
AZ-009,"Graham County",1.36,124,0.917,0.44
AZ-011,"Greenlee County",2.06,127,1.4992,0.56
AZ-012,"La Paz County",0.04,99,0.0032,0.04
AZ-013,"Maricopa County",0.22,121,0.1421,0.08
AZ-015,"Mohave County",0.27,89,0.0641,0.21
AZ-017,"Navajo County",0.72,113,0.382,0.34
AZ-019,"Pima County",0.64,120,0.4122,0.23
AZ-021,"Pinal County",0.65,127,0.4754,0.17
AZ-023,"Santa Cruz County",1.62,120,1.0742,0.55
AZ-025,"Yavapai County",0.64,112,0.3617,0.28
AZ-027,"Yuma County",0.05,116,0.0351,0.01
AR-001,"Arkansas County",3.3,63,-0.4295,3.73
AR-003,"Ashley County",4.45,77,0.5629,3.89
AR-005,"Baxter County",0.54,3,-3.8203,4.36
AR-007,"Benton County",2.06,19,-3.0533,5.11
AR-009,"Boone County",1.65,13,-2.8955,4.55
AR-011,"Bradley County",4.5,86,0.7686,3.73
AR-013,"Calhoun County",3.9,72,0.1668,3.73
AR-015,"Carroll County",1.88,12,-3.1148,4.99
AR-017,"Chicot County",4.51,82,0.8349,3.68
AR-019,"Clark County",4.83,85,0.6057,4.22
AR-021,"Clay County",0.84,6,-3.1189,3.96
AR-023,"Cleburne County",2.14,24,-1.9342,4.07
AR-025,"Cleveland County",5.3,100,1.6653,3.63
AR-027,"Columbia County",2.09,30,-1.7922,3.88
AR-029,"Conway County",3.06,43,-1.0547,4.11
AR-031,"Craighead County",1.44,16,-2.2847,3.72
AR-033,"Crawford County",4.36,69,-0.2193,4.58
AR-035,"Crittenden County",2.87,45,-0.9382,3.81
AR-037,"Cross County",1.74,20,-2.1796,3.92
AR-039,"Dallas County",5.43,99,1.4723,3.96
AR-041,"Desha County",5.04,103,1.4687,3.57
AR-043,"Drew County",5.88,108,2.1628,3.72
AR-045,"Faulkner County",3.49,59,-0.5321,4.02
AR-047,"Franklin County",4.36,73,-0.1304,4.49
AR-049,"Fulton County",0.38,2,-3.7641,4.14
AR-051,"Garland County",5.71,99,1.2915,4.42
AR-053,"Grant County",4.44,84,0.5213,3.92
AR-055,"Greene County",1.44,15,-2.2995,3.74
AR-057,"Hempstead County",4.56,79,0.4347,4.13
AR-059,"Hot Spring County",5.34,93,1.0461,4.29
AR-061,"Howard County",5.28,79,0.9393,4.34
AR-063,"Independence County",0.88,8,-2.9793,3.86
AR-065,"Izard County",0.86,5,-3.1663,4.03
AR-067,"Jackson County",1.11,7,-2.749,3.86
AR-069,"Jefferson County",3.43,68,-0.2193,3.65
AR-071,"Johnson County",3.99,59,-0.5408,4.53
AR-073,"Lafayette County",2.79,50,-1.1132,3.9
AR-075,"Lawrence County",0.7,4,-3.1202,3.82
AR-077,"Lee County",2.13,29,-1.6101,3.74
AR-079,"Lincoln County",4.72,92,1.0713,3.65
AR-081,"Little River County",3.38,52,-0.6674,4.05
AR-083,"Logan County",5.68,103,1.4725,4.21
AR-085,"Lonoke County",3.52,70,-0.222,3.74
AR-087,"Madison County",2.9,35,-2.0239,4.92
AR-089,"Marion County",0.94,6,-3.4093,4.35
AR-091,"Miller County",3.07,53,-0.9129,3.98
AR-093,"Mississippi County",3.45,64,-0.2018,3.65
AR-095,"Monroe County",2.62,45,-1.1261,3.75
AR-097,"Montgomery County",6.15,102,1.6938,4.46
AR-099,"Nevada County",3.73,64,-0.3832,4.11
AR-101,"Newton County",2.31,26,-2.296,4.61
AR-103,"Ouachita County",2.9,48,-1.037,3.94
AR-105,"Perry County",4.49,79,0.3127,4.18
AR-107,"Phillips County",2.65,40,-1.2092,3.86
AR-109,"Pike County",5.11,80,0.7181,4.39
AR-111,"Poinsett County",1.61,20,-2.1742,3.78
AR-113,"Polk County",5.92,89,1.2299,4.69
AR-115,"Pope County",3.68,56,-0.5455,4.23
AR-117,"Prairie County",3.67,68,-0.1706,3.84
AR-119,"Pulaski County",4.1,74,0.2161,3.88
AR-121,"Randolph County",0.4,1,-3.5395,3.94
AR-123,"St. Francis County",2.1,27,-1.7102,3.81
AR-125,"Saline County",5.01,99,0.8793,4.13
AR-127,"Scott County",7.05,115,2.689,4.36
AR-129,"Searcy County",1.11,8,-3.1373,4.25
AR-131,"Sebastian County",6.08,105,1.8725,4.21
AR-133,"Sevier County",4.26,74,0.1187,4.14
AR-135,"Sharp County",0.81,5,-3.1821,3.99
AR-137,"Stone County",0.81,5,-3.2696,4.08
AR-139,"Union County",2.74,44,-1.0415,3.78
AR-141,"Van Buren County",2.12,26,-2.1654,4.29
AR-143,"Washington County",2.97,33,-1.9035,4.87
AR-145,"White County",4.29,74,0.2661,4.02
AR-147,"Woodruff County",2.91,48,-1.0157,3.93
AR-149,"Yell County",5.6,104,1.4224,4.18
CA-001,"Alameda County",0.07,79,-0.066,0.14
CA-003,"Alpine County",0.58,63,-0.2544,0.83
CA-005,"Amador County",0.47,84,-0.0107,0.48
CA-007,"Butte County",1.26,107,0.6344,0.63
CA-009,"Calaveras County",0.25,74,-0.1616,0.41
CA-011,"Colusa County",0.4,91,0.1062,0.29
CA-013,"Contra Costa County",0.09,86,-0.0352,0.13
CA-015,"Del Norte County",3.59,116,2.0807,1.51
CA-017,"El Dorado County",0.91,87,0.1603,0.75
CA-019,"Fresno County",0.05,50,-0.1591,0.21
CA-021,"Glenn County",0.5,86,0.0925,0.41
CA-023,"Humboldt County",1.78,106,0.8855,0.89
CA-025,"Imperial County",0,1,-0.0062,0.01
CA-027,"Inyo County",0.09,86,-0.0174,0.11
CA-029,"Kern County",0.17,112,0.113,0.06
CA-031,"Kings County",0.05,97,0.0053,0.04
CA-033,"Lake County",0.66,101,0.2524,0.41
CA-035,"Lassen County",1.48,100,0.4441,1.04
CA-037,"Los Angeles County",0.13,110,0.067,0.06
CA-039,"Madera County",0.02,25,-0.2573,0.28
CA-041,"Marin County",0.56,106,0.3058,0.25
CA-043,"Mariposa County",0.08,39,-0.3169,0.4
CA-045,"Mendocino County",1.07,105,0.572,0.5
CA-047,"Merced County",0.01,72,-0.0556,0.07
CA-049,"Modoc County",1.27,91,0.1869,1.08
CA-051,"Mono County",0.07,23,-0.434,0.5
CA-053,"Monterey County",0.07,86,-0.0049,0.07
CA-055,"Napa County",0.29,96,0.065,0.23
CA-057,"Nevada County",1.39,103,0.6012,0.79
CA-059,"Orange County",0.06,104,0.0048,0.06
CA-061,"Placer County",1.02,90,0.306,0.71
CA-063,"Plumas County",1.27,93,0.3437,0.93
CA-065,"Riverside County",0.04,109,0.0139,0.03
CA-067,"Sacramento County",0.16,86,-0.0097,0.17
CA-069,"San Benito County",0.17,109,0.0964,0.07
CA-071,"San Bernardino County",0.04,87,-0.006,0.05
CA-073,"San Diego County",0.02,75,-0.0382,0.06
CA-075,"San Francisco County",0.36,105,0.1635,0.2
CA-077,"San Joaquin County",0.07,81,-0.041,0.11
CA-079,"San Luis Obispo County",0,1,-0.0414,0.04
CA-081,"San Mateo County",0.12,80,-0.0926,0.21
CA-083,"Santa Barbara County",0,1,-0.0436,0.04
CA-085,"Santa Clara County",0.02,54,-0.123,0.14
CA-087,"Santa Cruz County",0.06,68,-0.1481,0.21
CA-089,"Shasta County",1.14,82,0.1452,0.99
CA-091,"Sierra County",1.61,104,0.7192,0.89
CA-093,"Siskiyou County",1.18,84,0.0891,1.09
CA-095,"Solano County",0.17,94,0.0301,0.14
CA-097,"Sonoma County",0.82,109,0.5045,0.32
CA-099,"Stanislaus County",0.01,49,-0.075,0.09
CA-101,"Sutter County",0.3,90,0.0903,0.21
CA-103,"Tehama County",1.07,90,0.36,0.71
CA-105,"Trinity County",1.16,88,0.2556,0.9
CA-107,"Tulare County",0.16,94,-0.0241,0.18
CA-109,"Tuolumne County",0.3,54,-0.3891,0.69
CA-111,"Ventura County",0.02,79,-0.0321,0.05
CA-113,"Yolo County",0.26,95,0.0826,0.18
CA-115,"Yuba County",0.84,105,0.3876,0.45
CO-001,"Adams County",1.33,49,-0.567,1.9
CO-003,"Alamosa County",1.7,117,0.9118,0.79
CO-005,"Arapahoe County",1.17,37,-0.7388,1.91
CO-007,"Archuleta County",3.37,127,2.3623,1.01
CO-009,"Baca County",2.46,88,0.3029,2.16
CO-011,"Bent County",1.92,85,0.1556,1.76
CO-013,"Boulder County",1.32,43,-0.574,1.89
CO-014,"Broomfield County",1.37,61,-0.2772,1.65
CO-015,"Chaffee County",1.37,89,0.3382,1.03
CO-017,"Cheyenne County",1.57,43,-0.7693,2.34
CO-019,"Clear Creek County",1.52,60,-0.2101,1.73
CO-021,"Conejos County",2.91,126,1.9699,0.94
CO-023,"Costilla County",2.21,116,1.0858,1.12
CO-025,"Crowley County",0.78,38,-0.7049,1.48
CO-027,"Custer County",1.75,88,0.2105,1.54
CO-029,"Delta County",0.86,86,-0.0137,0.87
CO-031,"Denver County",1.36,58,-0.3146,1.67
CO-033,"Dolores County",1.17,97,0.3183,0.85
CO-035,"Douglas County",0.92,31,-0.823,1.74
CO-037,"Eagle County",1.14,67,-0.1487,1.29
CO-039,"Elbert County",1.08,28,-0.8651,1.95
CO-041,"El Paso County",1.11,35,-0.8528,1.96
CO-043,"Fremont County",1.16,63,-0.2283,1.39
CO-045,"Garfield County",0.85,65,-0.2612,1.11
CO-047,"Gilpin County",1.37,44,-0.4791,1.85
CO-049,"Grand County",1.18,59,-0.1999,1.38
CO-051,"Gunnison County",1.6,109,0.4919,1.11
CO-053,"Hinsdale County",3.51,123,2.1639,1.35
CO-055,"Huerfano County",1.87,91,0.3732,1.5
CO-057,"Jackson County",1.03,52,-0.346,1.38
CO-059,"Jefferson County",1.43,53,-0.3653,1.8
CO-061,"Kiowa County",1.68,59,-0.3837,2.06
CO-063,"Kit Carson County",1.64,37,-0.9377,2.58
CO-065,"Lake County",1.35,81,0.1146,1.24
CO-067,"La Plata County",2.36,121,1.433,0.93
CO-069,"Larimer County",1.22,45,-0.5922,1.81
CO-071,"Las Animas County",1.67,81,0.0075,1.66
CO-073,"Lincoln County",1.31,43,-0.5798,1.89
CO-075,"Logan County",1.23,14,-1.4826,2.71
CO-077,"Mesa County",0.54,59,-0.2798,0.82
CO-079,"Mineral County",3.55,124,2.3083,1.24
CO-081,"Moffat County",0.59,50,-0.4069,1
CO-083,"Montezuma County",1.19,114,0.6137,0.58
CO-085,"Montrose County",0.84,90,0.0809,0.76
CO-087,"Morgan County",1.61,53,-0.472,2.08
CO-089,"Otero County",0.8,34,-0.6804,1.48
CO-091,"Ouray County",1.35,94,0.2368,1.11
CO-093,"Park County",1.17,66,-0.1307,1.3
CO-095,"Phillips County",1.2,11,-1.8594,3.06
CO-097,"Pitkin County",1.23,67,-0.1311,1.36
CO-099,"Prowers County",2.4,85,0.1833,2.22
CO-101,"Pueblo County",0.84,36,-0.7576,1.6
CO-103,"Rio Blanco County",0.75,60,-0.341,1.09
CO-105,"Rio Grande County",2.08,123,1.2405,0.84
CO-107,"Routt County",1.16,66,-0.1829,1.34
CO-109,"Saguache County",1.77,115,0.7957,0.97
CO-111,"San Juan County",3.24,118,1.8101,1.43
CO-113,"San Miguel County",1.09,95,0.2503,0.84
CO-115,"Sedgwick County",0.81,3,-2.1631,2.97
CO-117,"Summit County",1.33,69,-0.0819,1.41
CO-119,"Teller County",0.96,35,-0.7582,1.72
CO-121,"Washington County",1.63,39,-0.8233,2.45
CO-123,"Weld County",1.14,29,-0.8464,1.99
CO-125,"Yuma County",1.49,20,-1.4074,2.9
CT-001,"Fairfield County",3.94,77,0.134,3.81
CT-003,"Hartford County",3.16,53,-0.6079,3.77
CT-005,"Litchfield County",3.04,40,-1.0161,4.06
CT-007,"Middlesex County",3.78,80,0.2182,3.56
CT-009,"New Haven County",3.44,70,-0.168,3.61
CT-011,"New London County",3.66,82,0.3236,3.34
CT-013,"Tolland County",3.2,59,-0.5008,3.7
CT-015,"Windham County",3.67,80,0.1642,3.51
DE-001,"Kent County",3.19,50,-0.3638,3.55
DE-003,"New Castle County",4.33,85,0.6447,3.69
DE-005,"Sussex County",3.23,59,-0.4325,3.66
FL-001,"Alachua County",3.9,10,-2.9204,6.82
FL-003,"Baker County",5.22,42,-1.1335,6.35
FL-005,"Bay County",4.64,57,-0.6437,5.28
FL-007,"Bradford County",4.16,12,-2.5286,6.69
FL-009,"Brevard County",6.96,75,0.1126,6.85
FL-011,"Broward County",13.55,113,5.1945,8.36
FL-013,"Calhoun County",4.52,45,-1.1833,5.7
FL-015,"Charlotte County",10.56,104,2.5553,8
FL-017,"Citrus County",3.7,8,-3.1994,6.9
FL-019,"Clay County",3.47,11,-3.0243,6.49
FL-021,"Collier County",11.61,104,3.1902,8.42
FL-023,"Columbia County",6.28,67,-0.0696,6.35
FL-027,"DeSoto County",8.42,79,0.4143,8.01
FL-029,"Dixie County",4.5,20,-1.6493,6.15
FL-031,"Duval County",2.6,8,-3.2942,5.89
FL-033,"Escambia County",5.27,63,-0.2773,5.55
FL-035,"Flagler County",3.63,20,-2.8078,6.44
FL-037,"Franklin County",5.9,83,0.2668,5.63
FL-039,"Gadsden County",5.52,70,-0.0529,5.57
FL-041,"Gilchrist County",4.41,15,-2.0318,6.44
FL-043,"Glades County",7.66,68,-0.2925,7.95
FL-045,"Gulf County",5.22,69,-0.3428,5.56
FL-047,"Hamilton County",6.51,79,0.5651,5.94
FL-049,"Hardee County",6.34,36,-1.7619,8.1
FL-051,"Hendry County",9.02,83,0.6028,8.42
FL-053,"Hernando County",5.26,33,-1.8881,7.15
FL-055,"Highlands County",6.82,44,-0.9525,7.77
FL-057,"Hillsborough County",6.15,43,-0.9812,7.13
FL-059,"Holmes County",3.03,30,-1.9585,4.99
FL-061,"Indian River County",11.5,116,4.4587,7.04
FL-063,"Jackson County",3.71,40,-1.2435,4.95
FL-065,"Jefferson County",6.33,83,0.531,5.8
FL-067,"Lafayette County",6.03,60,-0.25,6.28
FL-069,"Lake County",3.37,5,-3.7324,7.1
FL-071,"Lee County",11.77,109,3.8194,7.95
FL-073,"Leon County",6.72,88,0.9104,5.81
FL-075,"Levy County",3.2,5,-3.1762,6.38
FL-077,"Liberty County",5.34,60,-0.5731,5.91
FL-079,"Madison County",6.12,80,0.3582,5.76
FL-081,"Manatee County",7.79,76,0.4572,7.33
FL-083,"Marion County",4.23,11,-2.7945,7.02
FL-085,"Martin County",11.13,112,3.6592,7.47
FL-086,"Miami-Dade County",15.14,120,6.8442,8.3
FL-087,"Monroe County",13.71,122,5.9913,7.72
FL-089,"Nassau County",3.11,9,-2.7825,5.89
FL-091,"Okaloosa County",3.29,28,-2.1367,5.43
FL-093,"Okeechobee County",10.41,107,3.0193,7.39
FL-095,"Orange County",4.28,11,-2.9514,7.23
FL-097,"Osceola County",6.37,48,-0.902,7.27
FL-099,"Palm Beach County",10.09,99,1.9141,8.18
FL-101,"Pasco County",5.41,37,-1.7156,7.13
FL-103,"Pinellas County",5.67,60,-0.527,6.2
FL-105,"Polk County",5.98,32,-1.7336,7.71
FL-107,"Putnam County",4.1,19,-2.7467,6.85
FL-109,"St. Johns County",3.26,15,-2.7757,6.04
FL-111,"St. Lucie County",12.67,119,5.4757,7.19
FL-113,"Santa Rosa County",4.59,52,-1.1141,5.7
FL-115,"Sarasota County",8.39,89,1.0812,7.31
FL-117,"Seminole County",4.1,11,-2.982,7.08
FL-119,"Sumter County",3.65,6,-3.6147,7.26
FL-121,"Suwannee County",6.56,76,0.3179,6.24
FL-123,"Taylor County",5.95,67,-0.1885,6.14
FL-125,"Union County",5.24,39,-1.3073,6.55
FL-127,"Volusia County",3.55,13,-3.2001,6.75
FL-129,"Wakulla County",6.55,79,0.5627,5.99
FL-131,"Walton County",3.13,27,-2.0849,5.21
FL-133,"Washington County",4.17,53,-0.9233,5.09
GA-001,"Appling County",3.29,20,-1.9066,5.2
GA-003,"Atkinson County",3.07,19,-2.0352,5.11
GA-005,"Bacon County",3.26,23,-1.925,5.19
GA-007,"Baker County",4.12,55,-0.502,4.62
GA-009,"Baldwin County",2.35,28,-1.4281,3.78
GA-011,"Banks County",2.11,14,-1.9296,4.04
GA-013,"Barrow County",1.94,12,-1.8933,3.83
GA-015,"Bartow County",2.03,19,-1.722,3.75
GA-017,"Ben Hill County",2.37,13,-2.0485,4.42
GA-019,"Berrien County",3.74,37,-1.1544,4.89
GA-021,"Bibb County",4.19,80,0.3673,3.82
GA-023,"Bleckley County",2.91,35,-1.164,4.07
GA-025,"Brantley County",4.79,41,-0.8011,5.59
GA-027,"Brooks County",4.28,47,-1.0913,5.37
GA-029,"Bryan County",3.05,14,-2.4033,5.45
GA-031,"Bulloch County",2.73,14,-2.2938,5.02
GA-033,"Burke County",2.39,13,-1.9742,4.36
GA-035,"Butts County",2.33,23,-1.4265,3.76
GA-037,"Calhoun County",2.96,28,-1.469,4.43
GA-039,"Camden County",4.06,27,-1.6595,5.72
GA-043,"Candler County",2.68,15,-2.0145,4.69
GA-045,"Carroll County",4.21,75,0.0092,4.2
GA-047,"Catoosa County",2.5,28,-1.516,4.02
GA-049,"Charlton County",4.15,23,-1.7448,5.89
GA-051,"Chatham County",3,16,-2.4714,5.47
GA-053,"Chattahoochee County",1.58,11,-2.1006,3.68
GA-055,"Chattooga County",2.06,16,-2.0036,4.06
GA-057,"Cherokee County",2.29,20,-1.6222,3.91
GA-059,"Clarke County",2.01,19,-1.8971,3.91
GA-061,"Clay County",2.82,32,-1.4897,4.31
GA-063,"Clayton County",3.75,63,-0.1868,3.94
GA-065,"Clinch County",4.51,42,-0.9862,5.5
GA-067,"Cobb County",2.95,41,-0.9101,3.86
GA-069,"Coffee County",2.4,9,-2.5447,4.94
GA-071,"Colquitt County",3.88,40,-1.1458,5.03
GA-073,"Columbia County",1.29,3,-2.6893,3.98
GA-075,"Cook County",4.02,44,-0.9877,5.01
GA-077,"Coweta County",4.32,78,0.2202,4.1
GA-079,"Crawford County",3.37,48,-0.6807,4.05
GA-081,"Crisp County",1.49,2,-2.7107,4.2
GA-083,"Dade County",2.76,34,-1.3682,4.13
GA-085,"Dawson County",2.35,17,-1.9682,4.32
GA-087,"Decatur County",4.8,60,-0.3049,5.1
GA-089,"DeKalb County",2.86,43,-0.9425,3.8
GA-091,"Dodge County",2.82,27,-1.3986,4.22
GA-093,"Dooly County",1.67,6,-2.5215,4.19
GA-095,"Dougherty County",2.8,19,-1.6757,4.48
GA-097,"Douglas County",4.11,77,0.1322,3.98
GA-099,"Early County",3.48,43,-1.0718,4.55
GA-101,"Echols County",5.91,70,0.2241,5.69
GA-103,"Effingham County",3.08,15,-2.251,5.33
GA-105,"Elbert County",1.57,6,-2.3222,3.89
GA-107,"Emanuel County",2.45,13,-1.9772,4.43
GA-109,"Evans County",3.19,20,-1.8664,5.06
GA-111,"Fannin County",2.34,13,-2.5995,4.94
GA-113,"Fayette County",4.17,76,0.1849,3.99
GA-115,"Floyd County",2.37,27,-1.5,3.87
GA-117,"Forsyth County",3.16,45,-0.8056,3.97
GA-119,"Franklin County",1.96,14,-1.9384,3.9
GA-121,"Fulton County",3.63,65,-0.2566,3.89
GA-123,"Gilmer County",2.55,17,-2.3465,4.9
GA-125,"Glascock County",1.93,12,-2.1371,4.07
GA-127,"Glynn County",4.29,38,-1.248,5.54
GA-129,"Gordon County",1.78,10,-2.164,3.94
GA-131,"Grady County",5.32,73,0.0431,5.28
GA-133,"Greene County",1.84,8,-1.9743,3.81
GA-135,"Gwinnett County",2.26,21,-1.5523,3.81
GA-137,"Habersham County",2.39,18,-2.4225,4.81
GA-139,"Hall County",2.16,13,-1.9786,4.14
GA-141,"Hancock County",1.67,8,-2.2013,3.87
GA-143,"Haralson County",3.99,64,-0.1914,4.18
GA-145,"Harris County",2.67,35,-1.2606,3.93
GA-147,"Hart County",1.8,12,-2.12,3.92
GA-149,"Heard County",4.08,75,-0.0617,4.14
GA-151,"Henry County",3.03,45,-0.7578,3.79
GA-153,"Houston County",2.72,29,-1.4297,4.15
GA-155,"Irwin County",2.94,25,-1.6128,4.55
GA-157,"Jackson County",2.09,17,-1.7664,3.86
GA-159,"Jasper County",1.92,16,-1.9446,3.86
GA-161,"Jeff Davis County",2.39,9,-2.5397,4.93
GA-163,"Jefferson County",2.34,18,-1.8341,4.17
GA-165,"Jenkins County",2.28,11,-2.3214,4.6
GA-167,"Johnson County",2.28,14,-1.921,4.2
GA-169,"Jones County",3.14,56,-0.6638,3.8
GA-171,"Lamar County",3.17,44,-0.7207,3.89
GA-173,"Lanier County",3.99,36,-1.1532,5.14
GA-175,"Laurens County",2.64,22,-1.5156,4.16
GA-177,"Lee County",1.53,3,-2.8294,4.36
GA-179,"Liberty County",3.12,14,-2.3409,5.46
GA-181,"Lincoln County",1.6,7,-2.3438,3.94
GA-183,"Long County",3.43,20,-2.0004,5.43
GA-185,"Lowndes County",4.64,47,-0.6389,5.28
GA-187,"Lumpkin County",1.96,8,-2.5998,4.56
GA-189,"McDuffie County",1.44,3,-2.5733,4.01
GA-191,"McIntosh County",3.29,19,-2.1085,5.4
GA-193,"Macon County",1.82,10,-2.425,4.25
GA-195,"Madison County",1.9,12,-2.015,3.92
GA-197,"Marion County",1.65,7,-2.3757,4.03
GA-199,"Meriwether County",3.7,62,-0.3662,4.07
GA-201,"Miller County",4.09,52,-0.6613,4.75
GA-205,"Mitchell County",4.26,57,-0.5468,4.81
GA-207,"Monroe County",3.19,45,-0.6422,3.83
GA-209,"Montgomery County",2.5,12,-2.1382,4.64
GA-211,"Morgan County",1.78,11,-2.0485,3.83
GA-213,"Murray County",2.99,30,-1.5805,4.57
GA-215,"Muscogee County",1.83,16,-1.8963,3.73
GA-217,"Newton County",2.26,24,-1.4717,3.73
GA-219,"Oconee County",1.91,16,-1.9826,3.89
GA-221,"Oglethorpe County",1.85,12,-2.0971,3.95
GA-223,"Paulding County",3.1,43,-0.8483,3.95
GA-225,"Peach County",3.21,44,-0.9079,4.12
GA-227,"Pickens County",1.98,10,-2.3416,4.32
GA-229,"Pierce County",3.93,30,-1.3636,5.29
GA-231,"Pike County",3.76,66,-0.1865,3.95
GA-233,"Polk County",3.48,56,-0.4986,3.98
GA-235,"Pulaski County",2.42,17,-1.6943,4.11
GA-237,"Putnam County",1.72,7,-2.1026,3.82
GA-239,"Quitman County",2.3,18,-1.7205,4.02
GA-241,"Rabun County",2.88,16,-2.586,5.47
GA-243,"Randolph County",1.87,8,-2.3414,4.21
GA-245,"Richmond County",2.08,13,-1.9928,4.07
GA-247,"Rockdale County",2.68,38,-1.0377,3.72
GA-249,"Schley County",1.48,5,-2.7295,4.21
GA-251,"Screven County",2.59,13,-2.3967,4.99
GA-253,"Seminole County",3.94,47,-0.9843,4.92
GA-255,"Spalding County",3.47,60,-0.3923,3.86
GA-257,"Stephens County",2.04,14,-2.2398,4.28
GA-259,"Stewart County",1.54,6,-2.283,3.82
GA-261,"Sumter County",1.32,2,-2.949,4.27
GA-263,"Talbot County",2.42,23,-1.6198,4.04
GA-265,"Taliaferro County",1.62,5,-2.3015,3.92
GA-267,"Tattnall County",3.34,25,-1.7387,5.08
GA-269,"Taylor County",2.22,19,-1.958,4.18
GA-271,"Telfair County",2.27,9,-2.2754,4.55
GA-273,"Terrell County",1.57,2,-2.7527,4.32
GA-275,"Thomas County",4.81,58,-0.5722,5.38
GA-277,"Tift County",3.89,46,-0.7947,4.68
GA-279,"Toombs County",2.87,15,-1.9363,4.81
GA-281,"Towns County",2.03,4,-2.9376,4.97
GA-283,"Treutlen County",2.47,13,-1.9351,4.41
GA-285,"Troup County",3.85,70,-0.1699,4.02
GA-287,"Turner County",2.51,16,-1.9139,4.42
GA-289,"Twiggs County",3.41,58,-0.5299,3.94
GA-291,"Union County",1.86,5,-2.8943,4.75
GA-293,"Upson County",3.05,37,-0.9658,4.02
GA-295,"Walker County",2.51,26,-1.5791,4.09
GA-297,"Walton County",2,16,-1.7877,3.79
